Source,Target,weight 
BRITISH JOURNAL OF SOCIOLOGY,SOCIOLOGY OF SPORT JOURNAL,0.2339449208411786
BRITISH JOURNAL OF SOCIOLOGY,HUMAN ECOLOGY,0.06939741392861982
BRITISH JOURNAL OF SOCIOLOGY,SOCIOLOGY OF RELIGION,0.1741531631948824
BRITISH JOURNAL OF SOCIOLOGY,SOCIOLOGY-THE JOURNAL OF THE BRITISH SOCIOLOGICAL ASSOCIATION,0.6882443008076824
BRITISH JOURNAL OF SOCIOLOGY,WORK EMPLOYMENT AND SOCIETY,0.3082556489615347
BRITISH JOURNAL OF SOCIOLOGY,RURAL SOCIOLOGY,0.2106072275171712
BRITISH JOURNAL OF SOCIOLOGY,POETICS,0.27574359985561414
BRITISH JOURNAL OF SOCIOLOGY,JOURNAL OF CONTEMPORARY ETHNOGRAPHY,0.2930583981750833
BRITISH JOURNAL OF SOCIOLOGY,EUROPEAN SOCIOLOGICAL REVIEW,0.32698763747392345
BRITISH JOURNAL OF SOCIOLOGY,GENDER & SOCIETY,0.1665051560204423
BRITISH JOURNAL OF SOCIOLOGY,INTERNATIONAL JOURNAL OF COMPARATIVE SOCIOLOGY,0.30268066956151646
BRITISH JOURNAL OF SOCIOLOGY,JOURNAL FOR THE SCIENTIFIC STUDY OF RELIGION,0.18174150218529597
BRITISH JOURNAL OF SOCIOLOGY,JOURNAL OF HEALTH AND SOCIAL BEHAVIOR,0.1409237052386767
BRITISH JOURNAL OF SOCIOLOGY,JOURNAL OF HISTORICAL SOCIOLOGY,0.2954448136766354
BRITISH JOURNAL OF SOCIOLOGY,JOURNAL OF LAW AND SOCIETY,0.24249503983990414
BRITISH JOURNAL OF SOCIOLOGY,LAW & SOCIETY REVIEW,0.19056093074664762
BRITISH JOURNAL OF SOCIOLOGY,POLITICS & SOCIETY,0.24727825303887854
BRITISH JOURNAL OF SOCIOLOGY,POPULATION AND DEVELOPMENT REVIEW,0.08899147721007525
BRITISH JOURNAL OF SOCIOLOGY,REVIEW OF RELIGIOUS RESEARCH,0.15128100031978053
BRITISH JOURNAL OF SOCIOLOGY,SOCIAL COMPASS,0.258422060858234
BRITISH JOURNAL OF SOCIOLOGY,SOCIOLOGICAL FORUM,0.37823898002751816
BRITISH JOURNAL OF SOCIOLOGY,SOCIOLOGICAL QUARTERLY,0.4636658375436464
BRITISH JOURNAL OF SOCIOLOGY,SOCIOLOGICAL THEORY,0.4524438416273085
BRITISH JOURNAL OF SOCIOLOGY,YOUTH & SOCIETY,0.19076957438572467
BRITISH JOURNAL OF SOCIOLOGY,INTERNATIONAL JOURNAL OF INTERCULTURAL RELATIONS,0.07017196458234305
BRITISH JOURNAL OF SOCIOLOGY,LANGUAGE IN SOCIETY,0.10349226089622618
BRITISH JOURNAL OF SOCIOLOGY,DISCOURSE & SOCIETY,0.12744824960511442
BRITISH JOURNAL OF SOCIOLOGY,INTERNATIONAL SOCIOLOGY,0.4559669515927154
BRITISH JOURNAL OF SOCIOLOGY,MEDIA CULTURE & SOCIETY,0.2852689079886432
BRITISH JOURNAL OF SOCIOLOGY,RATIONALITY AND SOCIETY,0.16907109325798075
BRITISH JOURNAL OF SOCIOLOGY,SOCIAL PROBLEMS,0.37862766991851443
BRITISH JOURNAL OF SOCIOLOGY,SOCIETY,0.2019944539995326
BRITISH JOURNAL OF SOCIOLOGY,SOCIOLOGICAL INQUIRY,0.45375865408442023
BRITISH JOURNAL OF SOCIOLOGY,SOCIOLOGICAL METHODS & RESEARCH,0.13634938715645914
BRITISH JOURNAL OF SOCIOLOGY,SOCIOLOGICAL REVIEW,0.6527344435580354
BRITISH JOURNAL OF SOCIOLOGY,WORK AND OCCUPATIONS,0.20092033237996798
BRITISH JOURNAL OF SOCIOLOGY,CONTRIBUTIONS TO INDIAN SOCIOLOGY,0.10740675857857052
BRITISH JOURNAL OF SOCIOLOGY,COMPARATIVE STUDIES IN SOCIETY AND HISTORY,0.2838962791274852
BRITISH JOURNAL OF SOCIOLOGY,JOURNAL OF MARRIAGE AND FAMILY,0.10722085577215332
BRITISH JOURNAL OF SOCIOLOGY,RACE & CLASS,0.11276829040395879
BRITISH JOURNAL OF SOCIOLOGY,JOURNAL OF THE HISTORY OF SEXUALITY,0.07021368527547205
BRITISH JOURNAL OF SOCIOLOGY,SYMBOLIC INTERACTION,0.25619026575862114
BRITISH JOURNAL OF SOCIOLOGY,ECONOMY AND SOCIETY,0.3267003156053545
BRITISH JOURNAL OF SOCIOLOGY,BRITISH JOURNAL OF SOCIOLOGY OF EDUCATION,0.3946677087495579
BRITISH JOURNAL OF SOCIOLOGY,CANADIAN JOURNAL OF SOCIOLOGY-CAHIERS CANADIENS DE SOCIOLOGIE,0.4167428815744519
BRITISH JOURNAL OF SOCIOLOGY,DEVIANT BEHAVIOR,0.18598457774999472
BRITISH JOURNAL OF SOCIOLOGY,ETHNIC AND RACIAL STUDIES,0.27563595960051085
BRITISH JOURNAL OF SOCIOLOGY,JOURNAL OF LEISURE RESEARCH,0.08218321282698157
BRITISH JOURNAL OF SOCIOLOGY,JOURNAL OF MATHEMATICAL SOCIOLOGY,0.1433098682091543
BRITISH JOURNAL OF SOCIOLOGY,LEISURE SCIENCES,0.09206283573384207
EUROPEAN SOCIOLOGICAL REVIEW,SOCIAL INDICATORS RESEARCH,0.2371416219735996
EUROPEAN SOCIOLOGICAL REVIEW,SOCIAL NETWORKS,0.16118848985298964
EUROPEAN SOCIOLOGICAL REVIEW,SOCIAL SCIENCE RESEARCH,0.5145393151578252
EUROPEAN SOCIOLOGICAL REVIEW,SOCIETY & NATURAL RESOURCES,0.09246567502347468
EUROPEAN SOCIOLOGICAL REVIEW,SOCIOLOGIA RURALIS,0.11724680440942295
EUROPEAN SOCIOLOGICAL REVIEW,SOCIOLOGICAL SPECTRUM,0.21512473294082066
EUROPEAN SOCIOLOGICAL REVIEW,SOCIOLOGY OF EDUCATION,0.23583085764845987
EUROPEAN SOCIOLOGICAL REVIEW,SOCIOLOGY OF HEALTH & ILLNESS,0.10760761333537618
EUROPEAN SOCIOLOGICAL REVIEW,TEACHING SOCIOLOGY,0.05751842688791659
EUROPEAN SOCIOLOGICAL REVIEW,THEORY AND SOCIETY,0.16569457529530224
EUROPEAN SOCIOLOGICAL REVIEW,SOCIAL SCIENCE QUARTERLY,0.2555697674436823
EUROPEAN SOCIOLOGICAL REVIEW,SOCIOLOGICAL PERSPECTIVES,0.2913879110401963
EUROPEAN SOCIOLOGICAL REVIEW,HUMAN STUDIES,0.03262341293392561
EUROPEAN SOCIOLOGICAL REVIEW,SOCIAL FORCES,0.3979628270871769
EUROPEAN SOCIOLOGICAL REVIEW,SOCIOLOGY OF SPORT JOURNAL,0.07911159980659392
EUROPEAN SOCIOLOGICAL REVIEW,HUMAN ECOLOGY,0.05632312045109676
EUROPEAN SOCIOLOGICAL REVIEW,SOCIOLOGY OF RELIGION,0.09550438025684602
EUROPEAN SOCIOLOGICAL REVIEW,SOCIOLOGY-THE JOURNAL OF THE BRITISH SOCIOLOGICAL ASSOCIATION,0.2526318612631456
EUROPEAN SOCIOLOGICAL REVIEW,WORK EMPLOYMENT AND SOCIETY,0.2952464278915898
EUROPEAN SOCIOLOGICAL REVIEW,RURAL SOCIOLOGY,0.13422773949746827
EUROPEAN SOCIOLOGICAL REVIEW,POETICS,0.18693353645347785
EUROPEAN SOCIOLOGICAL REVIEW,JOURNAL OF CONTEMPORARY ETHNOGRAPHY,0.08730079130266498
EUROPEAN SOCIOLOGICAL REVIEW,GENDER & SOCIETY,0.13492845897139238
EUROPEAN SOCIOLOGICAL REVIEW,INTERNATIONAL JOURNAL OF COMPARATIVE SOCIOLOGY,0.35558282707619493
EUROPEAN SOCIOLOGICAL REVIEW,JOURNAL FOR THE SCIENTIFIC STUDY OF RELIGION,0.11547453723855257
EUROPEAN SOCIOLOGICAL REVIEW,JOURNAL OF HEALTH AND SOCIAL BEHAVIOR,0.1189538089978212
EUROPEAN SOCIOLOGICAL REVIEW,JOURNAL OF HISTORICAL SOCIOLOGY,0.0742835912276681
EUROPEAN SOCIOLOGICAL REVIEW,JOURNAL OF LAW AND SOCIETY,0.06738810330644698
EUROPEAN SOCIOLOGICAL REVIEW,LAW & SOCIETY REVIEW,0.08268941969907477
EUROPEAN SOCIOLOGICAL REVIEW,POLITICS & SOCIETY,0.156459846344979
EUROPEAN SOCIOLOGICAL REVIEW,POPULATION AND DEVELOPMENT REVIEW,0.1407541203694634
EUROPEAN SOCIOLOGICAL REVIEW,REVIEW OF RELIGIOUS RESEARCH,0.09332679903509529
EUROPEAN SOCIOLOGICAL REVIEW,SOCIAL COMPASS,0.08853508708761652
EUROPEAN SOCIOLOGICAL REVIEW,SOCIOLOGICAL FORUM,0.26047324411862227
EUROPEAN SOCIOLOGICAL REVIEW,SOCIOLOGICAL QUARTERLY,0.22694473551930272
EUROPEAN SOCIOLOGICAL REVIEW,SOCIOLOGICAL THEORY,0.1684845213263666
EUROPEAN SOCIOLOGICAL REVIEW,YOUTH & SOCIETY,0.1360785705612831
EUROPEAN SOCIOLOGICAL REVIEW,INTERNATIONAL JOURNAL OF INTERCULTURAL RELATIONS,0.1264129835882456
EUROPEAN SOCIOLOGICAL REVIEW,LANGUAGE IN SOCIETY,0.0263020962061465
EUROPEAN SOCIOLOGICAL REVIEW,INTERNATIONAL SOCIOLOGY,0.3215190880587219
EUROPEAN SOCIOLOGICAL REVIEW,MEDIA CULTURE & SOCIETY,0.09770195817859557
EUROPEAN SOCIOLOGICAL REVIEW,RATIONALITY AND SOCIETY,0.2505255402228627
EUROPEAN SOCIOLOGICAL REVIEW,SOCIAL PROBLEMS,0.1836040896072792
EUROPEAN SOCIOLOGICAL REVIEW,SOCIETY,0.09665859698459128
EUROPEAN SOCIOLOGICAL REVIEW,SOCIOLOGICAL INQUIRY,0.19200572326667442
EUROPEAN SOCIOLOGICAL REVIEW,SOCIOLOGICAL METHODS & RESEARCH,0.18977577670266407
EUROPEAN SOCIOLOGICAL REVIEW,SOCIOLOGICAL REVIEW,0.19000374530535855
EUROPEAN SOCIOLOGICAL REVIEW,WORK AND OCCUPATIONS,0.22884016743177304
EUROPEAN SOCIOLOGICAL REVIEW,JOURNAL OF MARRIAGE AND FAMILY,0.2632001695393309
EUROPEAN SOCIOLOGICAL REVIEW,RACE & CLASS,0.027433703602397892
EUROPEAN SOCIOLOGICAL REVIEW,JOURNAL OF THE HISTORY OF SEXUALITY,0.018740963174262527
EUROPEAN SOCIOLOGICAL REVIEW,SYMBOLIC INTERACTION,0.053849905631178904
EUROPEAN SOCIOLOGICAL REVIEW,JOURNAL OF LEISURE RESEARCH,0.05706752772227336
EUROPEAN SOCIOLOGICAL REVIEW,JOURNAL OF MATHEMATICAL SOCIOLOGY,0.15282994429473742
EUROPEAN SOCIOLOGICAL REVIEW,LEISURE SCIENCES,0.07571007044484607
GENDER & SOCIETY,SOCIAL INDICATORS RESEARCH,0.051033097593447985
GENDER & SOCIETY,SOCIAL NETWORKS,0.04818659981302193
GENDER & SOCIETY,SOCIAL SCIENCE RESEARCH,0.19993107151096373
GENDER & SOCIETY,SOCIETY & NATURAL RESOURCES,0.08004378361690151
GENDER & SOCIETY,SOCIOLOGIA RURALIS,0.08825051932396007
GENDER & SOCIETY,SOCIOLOGICAL SPECTRUM,0.2876828962087861
GENDER & SOCIETY,SOCIOLOGY OF EDUCATION,0.08907215214319444
GENDER & SOCIETY,SOCIOLOGY OF HEALTH & ILLNESS,0.20420006716043057
GENDER & SOCIETY,TEACHING SOCIOLOGY,0.1440366741234608
GENDER & SOCIETY,THEORY AND SOCIETY,0.1866314944563182
GENDER & SOCIETY,SOCIAL SCIENCE QUARTERLY,0.12884072487993284
GENDER & SOCIETY,SOCIOLOGICAL PERSPECTIVES,0.3587309375772806
GENDER & SOCIETY,HUMAN STUDIES,0.08973289982806865
GENDER & SOCIETY,SOCIAL FORCES,0.2404144630044421
GENDER & SOCIETY,SOCIOLOGY OF SPORT JOURNAL,0.24583048288726844
GENDER & SOCIETY,HUMAN ECOLOGY,0.038782309492989886
GENDER & SOCIETY,SOCIOLOGY OF RELIGION,0.12670982923171606
GENDER & SOCIETY,SOCIOLOGY-THE JOURNAL OF THE BRITISH SOCIOLOGICAL ASSOCIATION,0.23204556210619873
GENDER & SOCIETY,WORK EMPLOYMENT AND SOCIETY,0.2200406378048632
GENDER & SOCIETY,RURAL SOCIOLOGY,0.10191165954171966
GENDER & SOCIETY,POETICS,0.08752705014385219
GENDER & SOCIETY,JOURNAL OF CONTEMPORARY ETHNOGRAPHY,0.3816069336223544
GENDER & SOCIETY,INTERNATIONAL JOURNAL OF COMPARATIVE SOCIOLOGY,0.09919432718081728
GENDER & SOCIETY,JOURNAL FOR THE SCIENTIFIC STUDY OF RELIGION,0.09227695708481579
GENDER & SOCIETY,JOURNAL OF HEALTH AND SOCIAL BEHAVIOR,0.09503391998600806
GENDER & SOCIETY,JOURNAL OF HISTORICAL SOCIOLOGY,0.1199426613792556
GENDER & SOCIETY,JOURNAL OF LAW AND SOCIETY,0.09946013379742279
GENDER & SOCIETY,LAW & SOCIETY REVIEW,0.11798805409236524
GENDER & SOCIETY,POLITICS & SOCIETY,0.076697277421272
GENDER & SOCIETY,POPULATION AND DEVELOPMENT REVIEW,0.06841721824510359
GENDER & SOCIETY,REVIEW OF RELIGIOUS RESEARCH,0.078460277330371
GENDER & SOCIETY,SOCIAL COMPASS,0.06827064534888139
GENDER & SOCIETY,SOCIOLOGICAL FORUM,0.3225684425864729
GENDER & SOCIETY,SOCIOLOGICAL QUARTERLY,0.2720553841425554
GENDER & SOCIETY,SOCIOLOGICAL THEORY,0.19219542429874872
GENDER & SOCIETY,YOUTH & SOCIETY,0.1363765690108435
GENDER & SOCIETY,INTERNATIONAL JOURNAL OF INTERCULTURAL RELATIONS,0.04692744788427433
GENDER & SOCIETY,LANGUAGE IN SOCIETY,0.05950213181476946
GENDER & SOCIETY,INTERNATIONAL SOCIOLOGY,0.14858042216557032
GENDER & SOCIETY,MEDIA CULTURE & SOCIETY,0.106301124578309
GENDER & SOCIETY,RATIONALITY AND SOCIETY,0.060345619507509995
GENDER & SOCIETY,SOCIAL PROBLEMS,0.2788611958700346
GENDER & SOCIETY,SOCIETY,0.07458160315502459
GENDER & SOCIETY,SOCIOLOGICAL INQUIRY,0.2582713365942878
GENDER & SOCIETY,SOCIOLOGICAL METHODS & RESEARCH,0.0640089675664421
GENDER & SOCIETY,SOCIOLOGICAL REVIEW,0.20378273318459736
GENDER & SOCIETY,WORK AND OCCUPATIONS,0.27329102727167115
GENDER & SOCIETY,JOURNAL OF MARRIAGE AND FAMILY,0.24672007299054896
GENDER & SOCIETY,RACE & CLASS,0.046973249545404876
GENDER & SOCIETY,JOURNAL OF THE HISTORY OF SEXUALITY,0.10464109485968275
GENDER & SOCIETY,SYMBOLIC INTERACTION,0.24392952424451758
GENDER & SOCIETY,JOURNAL OF LEISURE RESEARCH,0.08361384107233062
GENDER & SOCIETY,JOURNAL OF MATHEMATICAL SOCIOLOGY,0.0436203884677384
GENDER & SOCIETY,LEISURE SCIENCES,0.0995974743145222
INTERNATIONAL JOURNAL OF COMPARATIVE SOCIOLOGY,SOCIAL INDICATORS RESEARCH,0.17297244202886228
INTERNATIONAL JOURNAL OF COMPARATIVE SOCIOLOGY,SOCIAL NETWORKS,0.10201537658256021
INTERNATIONAL JOURNAL OF COMPARATIVE SOCIOLOGY,SOCIAL SCIENCE RESEARCH,0.3178744681798034
INTERNATIONAL JOURNAL OF COMPARATIVE SOCIOLOGY,SOCIETY & NATURAL RESOURCES,0.09453524578634367
INTERNATIONAL JOURNAL OF COMPARATIVE SOCIOLOGY,SOCIOLOGIA RURALIS,0.09670269853064489
INTERNATIONAL JOURNAL OF COMPARATIVE SOCIOLOGY,SOCIOLOGICAL SPECTRUM,0.23647363815976127
INTERNATIONAL JOURNAL OF COMPARATIVE SOCIOLOGY,SOCIOLOGY OF EDUCATION,0.18150594976147968
INTERNATIONAL JOURNAL OF COMPARATIVE SOCIOLOGY,SOCIOLOGY OF HEALTH & ILLNESS,0.08650772223671527
INTERNATIONAL JOURNAL OF COMPARATIVE SOCIOLOGY,TEACHING SOCIOLOGY,0.0853153808985551
INTERNATIONAL JOURNAL OF COMPARATIVE SOCIOLOGY,THEORY AND SOCIETY,0.24952446099216838
INTERNATIONAL JOURNAL OF COMPARATIVE SOCIOLOGY,SOCIAL SCIENCE QUARTERLY,0.2785991015560302
INTERNATIONAL JOURNAL OF COMPARATIVE SOCIOLOGY,SOCIOLOGICAL PERSPECTIVES,0.3179423285840278
INTERNATIONAL JOURNAL OF COMPARATIVE SOCIOLOGY,SOCIAL FORCES,0.40176272244801514
INTERNATIONAL JOURNAL OF COMPARATIVE SOCIOLOGY,SOCIOLOGY OF SPORT JOURNAL,0.07210725083465534
INTERNATIONAL JOURNAL OF COMPARATIVE SOCIOLOGY,SOCIOLOGY OF RELIGION,0.10123121964272637
INTERNATIONAL JOURNAL OF COMPARATIVE SOCIOLOGY,SOCIOLOGY-THE JOURNAL OF THE BRITISH SOCIOLOGICAL ASSOCIATION,0.197227100283396
INTERNATIONAL JOURNAL OF COMPARATIVE SOCIOLOGY,WORK EMPLOYMENT AND SOCIETY,0.14723956224990079
INTERNATIONAL JOURNAL OF COMPARATIVE SOCIOLOGY,RURAL SOCIOLOGY,0.19236302437181724
INTERNATIONAL JOURNAL OF COMPARATIVE SOCIOLOGY,POETICS,0.10227029675507732
INTERNATIONAL JOURNAL OF COMPARATIVE SOCIOLOGY,JOURNAL OF CONTEMPORARY ETHNOGRAPHY,0.10102510934024199
INTERNATIONAL JOURNAL OF COMPARATIVE SOCIOLOGY,JOURNAL FOR THE SCIENTIFIC STUDY OF RELIGION,0.1321872206861349
INTERNATIONAL JOURNAL OF COMPARATIVE SOCIOLOGY,JOURNAL OF HEALTH AND SOCIAL BEHAVIOR,0.10846692672194133
INTERNATIONAL JOURNAL OF COMPARATIVE SOCIOLOGY,JOURNAL OF HISTORICAL SOCIOLOGY,0.14092134989390048
INTERNATIONAL JOURNAL OF COMPARATIVE SOCIOLOGY,JOURNAL OF LAW AND SOCIETY,0.08315729613595207
INTERNATIONAL JOURNAL OF COMPARATIVE SOCIOLOGY,LAW & SOCIETY REVIEW,0.12421442930748854
INTERNATIONAL JOURNAL OF COMPARATIVE SOCIOLOGY,POLITICS & SOCIETY,0.2401749754043153
INTERNATIONAL JOURNAL OF COMPARATIVE SOCIOLOGY,POPULATION AND DEVELOPMENT REVIEW,0.11359789525993945
INTERNATIONAL JOURNAL OF COMPARATIVE SOCIOLOGY,REVIEW OF RELIGIOUS RESEARCH,0.1130040488884995
INTERNATIONAL JOURNAL OF COMPARATIVE SOCIOLOGY,SOCIAL COMPASS,0.12780347435887296
INTERNATIONAL JOURNAL OF COMPARATIVE SOCIOLOGY,SOCIOLOGICAL FORUM,0.2966078899020963
INTERNATIONAL JOURNAL OF COMPARATIVE SOCIOLOGY,SOCIOLOGICAL QUARTERLY,0.320027228150399
INTERNATIONAL JOURNAL OF COMPARATIVE SOCIOLOGY,SOCIOLOGICAL THEORY,0.2033032306129445
INTERNATIONAL JOURNAL OF COMPARATIVE SOCIOLOGY,YOUTH & SOCIETY,0.13257166629506648
INTERNATIONAL JOURNAL OF COMPARATIVE SOCIOLOGY,INTERNATIONAL JOURNAL OF INTERCULTURAL RELATIONS,0.12963125195342223
INTERNATIONAL JOURNAL OF COMPARATIVE SOCIOLOGY,INTERNATIONAL SOCIOLOGY,0.38561064094482317
INTERNATIONAL JOURNAL OF COMPARATIVE SOCIOLOGY,LANGUAGE IN SOCIETY,0.02666599337824774
INTERNATIONAL JOURNAL OF COMPARATIVE SOCIOLOGY,MEDIA CULTURE & SOCIETY,0.10293625832943758
INTERNATIONAL JOURNAL OF COMPARATIVE SOCIOLOGY,RATIONALITY AND SOCIETY,0.11834587777529726
INTERNATIONAL JOURNAL OF COMPARATIVE SOCIOLOGY,SOCIAL PROBLEMS,0.2802636091579474
INTERNATIONAL JOURNAL OF COMPARATIVE SOCIOLOGY,SOCIETY,0.11997359628090012
INTERNATIONAL JOURNAL OF COMPARATIVE SOCIOLOGY,SOCIOLOGICAL INQUIRY,0.2992940721976447
INTERNATIONAL JOURNAL OF COMPARATIVE SOCIOLOGY,SOCIOLOGICAL METHODS & RESEARCH,0.15571775311917305
INTERNATIONAL JOURNAL OF COMPARATIVE SOCIOLOGY,SOCIOLOGICAL REVIEW,0.1836088052552106
INTERNATIONAL JOURNAL OF COMPARATIVE SOCIOLOGY,WORK AND OCCUPATIONS,0.15076540571175254
INTERNATIONAL JOURNAL OF COMPARATIVE SOCIOLOGY,JOURNAL OF MARRIAGE AND FAMILY,0.11027324489309137
INTERNATIONAL JOURNAL OF COMPARATIVE SOCIOLOGY,RACE & CLASS,0.06211288317563493
INTERNATIONAL JOURNAL OF COMPARATIVE SOCIOLOGY,JOURNAL OF THE HISTORY OF SEXUALITY,0.026298427802991284
INTERNATIONAL JOURNAL OF COMPARATIVE SOCIOLOGY,SYMBOLIC INTERACTION,0.08336756653544046
INTERNATIONAL JOURNAL OF COMPARATIVE SOCIOLOGY,JOURNAL OF LEISURE RESEARCH,0.059777796617182244
INTERNATIONAL JOURNAL OF COMPARATIVE SOCIOLOGY,JOURNAL OF MATHEMATICAL SOCIOLOGY,0.11323026816245865
INTERNATIONAL JOURNAL OF COMPARATIVE SOCIOLOGY,LEISURE SCIENCES,0.06184312909825386
JOURNAL FOR THE SCIENTIFIC STUDY OF RELIGION,SOCIAL INDICATORS RESEARCH,0.10801807627533763
JOURNAL FOR THE SCIENTIFIC STUDY OF RELIGION,SOCIAL NETWORKS,0.06538995280992622
JOURNAL FOR THE SCIENTIFIC STUDY OF RELIGION,SOCIAL SCIENCE RESEARCH,0.2339204275470908
JOURNAL FOR THE SCIENTIFIC STUDY OF RELIGION,SOCIETY & NATURAL RESOURCES,0.07095292337226933
JOURNAL FOR THE SCIENTIFIC STUDY OF RELIGION,SOCIOLOGIA RURALIS,0.060045459410249497
JOURNAL FOR THE SCIENTIFIC STUDY OF RELIGION,SOCIOLOGICAL SPECTRUM,0.3009091081995484
JOURNAL FOR THE SCIENTIFIC STUDY OF RELIGION,SOCIOLOGY OF EDUCATION,0.09299235848813564
JOURNAL FOR THE SCIENTIFIC STUDY OF RELIGION,SOCIOLOGY OF HEALTH & ILLNESS,0.0890816154815922
JOURNAL FOR THE SCIENTIFIC STUDY OF RELIGION,TEACHING SOCIOLOGY,0.08826083046522865
JOURNAL FOR THE SCIENTIFIC STUDY OF RELIGION,THEORY AND SOCIETY,0.16324834853235165
JOURNAL FOR THE SCIENTIFIC STUDY OF RELIGION,SOCIAL SCIENCE QUARTERLY,0.20453769594116725
JOURNAL FOR THE SCIENTIFIC STUDY OF RELIGION,SOCIOLOGICAL PERSPECTIVES,0.2389305593467858
JOURNAL FOR THE SCIENTIFIC STUDY OF RELIGION,SOCIAL FORCES,0.30573823912926285
JOURNAL FOR THE SCIENTIFIC STUDY OF RELIGION,SOCIOLOGY OF SPORT JOURNAL,0.07375818642152662
JOURNAL FOR THE SCIENTIFIC STUDY OF RELIGION,SOCIOLOGY OF RELIGION,0.7070488481015856
JOURNAL FOR THE SCIENTIFIC STUDY OF RELIGION,SOCIOLOGY-THE JOURNAL OF THE BRITISH SOCIOLOGICAL ASSOCIATION,0.13608522654398547
JOURNAL FOR THE SCIENTIFIC STUDY OF RELIGION,WORK EMPLOYMENT AND SOCIETY,0.06474948361719171
JOURNAL FOR THE SCIENTIFIC STUDY OF RELIGION,RURAL SOCIOLOGY,0.11024326629423511
JOURNAL FOR THE SCIENTIFIC STUDY OF RELIGION,POETICS,0.0822038671362995
JOURNAL FOR THE SCIENTIFIC STUDY OF RELIGION,JOURNAL OF CONTEMPORARY ETHNOGRAPHY,0.13372940529917157
JOURNAL FOR THE SCIENTIFIC STUDY OF RELIGION,JOURNAL OF HEALTH AND SOCIAL BEHAVIOR,0.12067539354076529
JOURNAL FOR THE SCIENTIFIC STUDY OF RELIGION,JOURNAL OF HISTORICAL SOCIOLOGY,0.09081859213845678
JOURNAL FOR THE SCIENTIFIC STUDY OF RELIGION,JOURNAL OF LAW AND SOCIETY,0.05757465610684434
JOURNAL FOR THE SCIENTIFIC STUDY OF RELIGION,LAW & SOCIETY REVIEW,0.08545299261380562
JOURNAL FOR THE SCIENTIFIC STUDY OF RELIGION,POLITICS & SOCIETY,0.07385188795160558
JOURNAL FOR THE SCIENTIFIC STUDY OF RELIGION,POPULATION AND DEVELOPMENT REVIEW,0.050447890244612575
JOURNAL FOR THE SCIENTIFIC STUDY OF RELIGION,REVIEW OF RELIGIOUS RESEARCH,0.8299813392736038
JOURNAL FOR THE SCIENTIFIC STUDY OF RELIGION,SOCIAL COMPASS,0.4683935309508648
JOURNAL FOR THE SCIENTIFIC STUDY OF RELIGION,SOCIOLOGICAL FORUM,0.24614635366471463
JOURNAL FOR THE SCIENTIFIC STUDY OF RELIGION,SOCIOLOGICAL QUARTERLY,0.28681843918198596
JOURNAL FOR THE SCIENTIFIC STUDY OF RELIGION,SOCIOLOGICAL THEORY,0.19724271084001863
JOURNAL FOR THE SCIENTIFIC STUDY OF RELIGION,YOUTH & SOCIETY,0.14335708265737682
JOURNAL FOR THE SCIENTIFIC STUDY OF RELIGION,LANGUAGE IN SOCIETY,0.030276416795454498
JOURNAL FOR THE SCIENTIFIC STUDY OF RELIGION,MEDIA CULTURE & SOCIETY,0.07307001993319795
JOURNAL FOR THE SCIENTIFIC STUDY OF RELIGION,RATIONALITY AND SOCIETY,0.13571793035527435
JOURNAL FOR THE SCIENTIFIC STUDY OF RELIGION,SOCIAL PROBLEMS,0.1899677465007465
JOURNAL FOR THE SCIENTIFIC STUDY OF RELIGION,SOCIETY,0.158122754316227
JOURNAL FOR THE SCIENTIFIC STUDY OF RELIGION,SOCIOLOGICAL INQUIRY,0.25861118630740826
JOURNAL FOR THE SCIENTIFIC STUDY OF RELIGION,SOCIOLOGICAL METHODS & RESEARCH,0.08842668197791295
JOURNAL FOR THE SCIENTIFIC STUDY OF RELIGION,SOCIOLOGICAL REVIEW,0.13851865042856795
JOURNAL FOR THE SCIENTIFIC STUDY OF RELIGION,WORK AND OCCUPATIONS,0.07834525912846137
JOURNAL FOR THE SCIENTIFIC STUDY OF RELIGION,JOURNAL OF MARRIAGE AND FAMILY,0.10771066108229879
JOURNAL FOR THE SCIENTIFIC STUDY OF RELIGION,RACE & CLASS,0.03329395322159392
JOURNAL FOR THE SCIENTIFIC STUDY OF RELIGION,JOURNAL OF THE HISTORY OF SEXUALITY,0.02894558900695567
JOURNAL FOR THE SCIENTIFIC STUDY OF RELIGION,SYMBOLIC INTERACTION,0.12343421493134661
JOURNAL FOR THE SCIENTIFIC STUDY OF RELIGION,JOURNAL OF LEISURE RESEARCH,0.06751007383069327
JOURNAL FOR THE SCIENTIFIC STUDY OF RELIGION,JOURNAL OF MATHEMATICAL SOCIOLOGY,0.07608495622020903
JOURNAL FOR THE SCIENTIFIC STUDY OF RELIGION,LEISURE SCIENCES,0.06724304121398302
JOURNAL OF HEALTH AND SOCIAL BEHAVIOR,SOCIAL INDICATORS RESEARCH,0.1506189248930333
JOURNAL OF HEALTH AND SOCIAL BEHAVIOR,SOCIAL NETWORKS,0.0889328233553383
JOURNAL OF HEALTH AND SOCIAL BEHAVIOR,SOCIAL SCIENCE RESEARCH,0.2757556281262977
JOURNAL OF HEALTH AND SOCIAL BEHAVIOR,SOCIETY & NATURAL RESOURCES,0.058727710961466666
JOURNAL OF HEALTH AND SOCIAL BEHAVIOR,SOCIOLOGIA RURALIS,0.05181953228738039
